"Original File","Publication_Place","CountryCode","752string","752a","752b","752d","752e",7524,"FAST_URI","Geonames_URI","geonames_ID","latitude","longitude"
"Alma Data","Bombay","ii","India$dMumbai,","India","no value","Mumbai,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1802300","https://sws.geonames.org/9747998",9747998,18.95963,72.84962
"LPN Master File","Boni Aere","ag","Argentina$dBuenos Aires,","Argentina","no value","Buenos Aires,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205786","http://sws.geonames.org/3435910",3435910,-34.61315,-58.37723
"Alma Data","Bonn","gw","Germany$dBonn,","Germany","no value","Bonn","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205040","http://www.geonames.org/2946447",2946447,50.73438,7.09549
"Alma Data","Bonnae","gw","Germany$dBonn,","Germany","no value","Bonn","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205040","http://www.geonames.org/2946447",2946447,50.73438,7.09549
"Alma Data","Bonoiæ Typis Io","it","Italy$dBologna,","Italy","no value","Bologna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204551","http://sws.geonames.org/3181928",3181928,44.49381,11.33875
"Alma Data","Bonon","it","Italy$dBologna,","Italy","no value","Bologna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204551","http://sws.geonames.org/3181928",3181928,44.49381,11.33875
"Alma Data","Bononiae","it","Italy$dBologna,","Italy","no value","Bologna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204551","http://sws.geonames.org/3181928",3181928,44.49381,11.33875
"Alma Data","Bononiae","it","Italy$dBologna,","Italy","no value","Bologna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204551","http://sws.geonames.org/3181928",3181928,44.49381,11.33875
"LPN Master File","Bononiae","it","Italy$dBologna,","Italy","no value","Bologna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204551","http://sws.geonames.org/3181928",3181928,44.49381,11.33875
"Alma Data","Bononiae","it","Italy$dBologna,","Italy","no value","Bologna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204551","http://sws.geonames.org/3181928",3181928,44.49381,11.33875
"Alma Data","Bononiae Studiorum","it","Italy$dBologna,","Italy","no value","Bologna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204551","http://sws.geonames.org/3181928",3181928,44.49381,11.33875
"Alma Data","BononiaeTypis Ferdinandi Pissari","it","Italy$dBologna,","Italy","no value","Bologna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204551","http://sws.geonames.org/3181928",3181928,44.49381,11.33875
"LPN Master File","Bononieae","it","Italy$dBologna,","Italy","no value","Bologna,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204551","http://sws.geonames.org/3181928",3181928,44.49381,11.33875
"Alma Data","Bordeaux","fr","France$dBordeaux,","France","no value","Bordeaux,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1758553","https://sws.geonames.org/6455058",6455058,44.83778,-0.57944
"Alma Data","Bosphori","gw","Germany$dOchsenfurt,","Germany","no value","Ochsenfurt","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1219838 ","http://www.geonames.org/2858333 ",2858333,49.66429,10.06227
"Alma Data","Boston","ctu","United States$bMassachusetts$dBoston,","United States","Massachusetts","Boston,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205012","http://sws.geonames.org/4930956",4930956,42.35843,-71.05977
"Alma Data","Boston","ctu","United States$bMassachusetts$dBoston,","United States","Massachusetts","Boston,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205012","http://sws.geonames.org/4930956",4930956,42.35843,-71.05977
"Alma Data","Boston","ctu","United States$bMassachusetts$dBoston,","United States","Massachusetts","Boston,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205012","http://sws.geonames.org/4930956",4930956,42.35843,-71.05977
"Alma Data","Boston Ferbury","ctu","United States$bMassachusetts$dBoston,","United States","Massachusetts","Boston,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205012","http://sws.geonames.org/4930956",4930956,42.35843,-71.05977
"Alma Data","Boston in N.E.","ctu","United States$bMassachusetts$dBoston,","United States","Massachusetts","Boston,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205012","http://sws.geonames.org/4930956",4930956,42.35843,-71.05977
"Alma Data","Boston in New-England","ctu","United States$bMassachusetts$dBoston,","United States","Massachusetts","Boston,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205012","http://sws.geonames.org/4930956",4930956,42.35843,-71.05977
"Alma Data","Boston Mass.","ctu","United States$bMassachusetts$dBoston,","United States","Massachusetts","Boston,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205012","http://sws.geonames.org/4930956",4930956,42.35843,-71.05977
"LPN Master File","Bostonae Nou-Anglorum","ctu","United States$bMassachusetts$dBoston,","United States","Massachusetts","Boston,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205012","http://sws.geonames.org/4930956",4930956,42.35843,-71.05977
"LPN Master File","Bostoni in Nou-Anglia","ctu","United States$bMassachusetts$dBoston,","United States","Massachusetts","Boston,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205012","http://sws.geonames.org/4930956",4930956,42.35843,-71.05977
"LPN Master File","Bostoni Nou-Anglorum","ctu","United States$bMassachusetts$dBoston,","United States","Massachusetts","Boston,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205012","http://sws.geonames.org/4930956",4930956,42.35843,-71.05977
"LPN Master File","Bostoni-Massachusettensium","ctu","United States$bMassachusetts$dBoston,","United States","Massachusetts","Boston,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205012","http://sws.geonames.org/4930956",4930956,42.35843,-71.05977
"LPN Master File","Bostoniae","ctu","United States$bMassachusetts$dBoston,","United States","Massachusetts","Boston,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205012","http://sws.geonames.org/4930956",4930956,42.35843,-71.05977
"LPN Master File","Bostoniae Americae","ctu","United States$bMassachusetts$dBoston,","United States","Massachusetts","Boston,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205012","http://sws.geonames.org/4930956",4930956,42.35843,-71.05977
"Alma Data","Bouillon","be","Belgium$dBouillon,","Belgium","no value","Bouillon,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1230064","http://www.geonames.org/2801283",2801283,49.79324,5.06703
"LPN Master File","Bracciani","it","Italy$dBracciano,","Italy","no value","Bracciano,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1218892","https://sws.geonames.org/6539757",6539757,42.10042,12.16617
"Alma Data","Brattleboro Vermont","vtu","United States$bVermont$dBrattleboro,","United States","Vermont","Brattleboro,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1225010","http://www.geonames.org/5234141",5234141,42.85092,-72.55787
"Alma Data","Braunschweig","gw","Germany$dBraunschweig,","Germany","no value","Braunschweig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1202770","http://sws.geonames.org/2945024",2945024,52.26594,10.52673
"LPN Master File","Bregae","pl","Poland$dBrzeg (Województwo Opolskie),","Germany","no value","Brzeg (Województwo Opolskie),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1801407","http://sws.geonames.org/3102459",3102459,50.86079,17.4674
"Alma Data","Bremae","gw","Germany$dBremen,","Germany","no value","Bremen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1212435","https://sws.geonames.org/2944387",2944387,53.08333,8.83333
"LPN Master File","Bremae","gw","Germany$dBremen,","Germany","no value","Bremen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1212435","https://sws.geonames.org/2944387",2944387,53.08333,8.83333
"Alma Data","Bremen","gw","Germany$dBremen,","Germany","no value","Bremen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1212435","https://sws.geonames.org/2944387",2944387,53.08333,8.83333
"Alma Data","Brescia","bw","Belarus$dBrest,","Belarus","no value","Brest,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1213551","http://sws.geonames.org/629634",629634,52.09755,23.68775
"LPN Master File","Bresciae","bw","Belarus$dBrest,","Belarus","no value","Brest,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1213551","http://sws.geonames.org/629634",629634,52.09755,23.68775
"LPN Master File","Breslae","pl","Poland$dWroclaw,","Poland","no value","Wroclaw,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1208518","http://sws.geonames.org/3081368",3081368,51.1,17.03333
"Alma Data","Breslau","pl","Poland$dWroclaw,","Poland","no value","Wroclaw,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1208518","http://sws.geonames.org/3081368",3081368,51.1,17.03333
"LPN Master File","Breslauiae","pl","Poland$dWroclaw,","Poland","no value","Wroclaw,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1208518","http://sws.geonames.org/3081368",3081368,51.1,17.03333
"Alma Data","Bresslau","pl","Poland$dWroclaw,","Poland","no value","Wroclaw,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1208518","http://sws.geonames.org/3081368",3081368,51.1,17.03333
"Alma Data","Bridge-town New Jersey","nju","United States$bNew Jersey$dBridgeton,","United States","New Jersey","Bridgeton,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1222549","http://www.geonames.org/4500942",4500942,39.42734,-75.23408
"Alma Data","Bridgeport","ctu","United States$bConnecticut$dBridgeport,","United States","Connecticut","Bridgeport,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1209541","http://www.geonames.org/5282804",5282804,41.17923,73.18945
"LPN Master File","Brigae","pl","Poland$dBrzeg (Województwo Opolskie),","Germany","no value","Brzeg (Województwo Opolskie),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1801407","http://sws.geonames.org/3102459",3102459,50.86079,17.4674
"Alma Data","Brighton","enk","England$dBrighton,","England","no value","Brighton,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1212367","http://www.geonames.org/2654710",2654710,50.82838,-0.13947
"Alma Data","Bristol","enk","England$dBristol,","England","no value","Bristol,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1209154","http://www.geonames.org/2654675",2654675,51.45523,-2.59665
"Alma Data","Brixiae","it","Italy$dBrescia,","Italy","no value","Brescia,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204883","http://sws.geonames.org/3181554",3181554,45.53558,10.21472
"LPN Master File","Brixiae","it","Italy$dBrescia,","Italy","no value","Brescia,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204883","http://sws.geonames.org/3181554",3181554,45.53558,10.21472
"Alma Data","Brixiae","it","Italy$dBrescia,","Italy","no value","Brescia,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204883","http://sws.geonames.org/3181554",3181554,45.53558,10.21472
"LPN Master File","Brixiaeae","it","Italy$dBrescia,","Italy","no value","Brescia,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204883","http://sws.geonames.org/3181554",3181554,45.53558,10.21472
"LPN Master File","Brixie","it","Italy$dBrescia,","Italy","no value","Brescia,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204883","http://sws.geonames.org/3181554",3181554,45.53558,10.21472
"Alma Data","Brookfield","mau","United States$bMassachusetts$dBrookfield,","United States","Massachusetts","Brookfield,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1331435","http://www.geonames.org/4931469 ",4931469,42.21398,-72.1023
"Alma Data","Brookfield Mass.","mau","United States$bMassachusetts$dBrookfield,","United States","Massachusetts","Brookfield,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1331435","http://www.geonames.org/4931469 ",4931469,42.21398,-72.1023
"Alma Data","Brooklyn","nyu","United States$bNew York (State)$dNew York$dBrooklyn","United States","New York (State)","New York,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1312516","https://sws.geonames.org/6941775",6941775,40.63439,-73.95027
"LPN Master File","Brugis Flandror","be","Belgium$dBruges,","Belgium","no value","Bruges,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204513","https://sws.geonames.org/2800935",2800935,51.25,3.21667
"LPN Master File","Brugis Flandrorum","be","Belgium$dBruges,","Belgium","no value","Bruges,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204513","https://sws.geonames.org/2800935",2800935,51.25,3.21667
"LPN Master File","Brunae","xr","Czech Republic$dBrno","Czech Republic","no value","Brno,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204954","http://sws.geonames.org/3078610",3078610,49.19522,16.60796
